title,price,mileage,transmission,location,year,brand,model,price_clean,mileage_clean,year_clean
2023 Volkswagen ID.4 Pro,"$56,274",90 km,Automatic,Abbotsford,2023,Volkswagen,ID.4 Pro,56274.0,90.0,2023.0
2023 Volkswagen ID.4 Pro,"$53,274",90 km,Automatic,Abbotsford,2023,Volkswagen,ID.4 Pro,53274.0,90.0,2023.0
2023 Volkswagen ID.4 Pro,"$53,517",90 km,Automatic,Abbotsford,2023,Volkswagen,ID.4 Pro,53517.0,90.0,2023.0
2024 Chevrolet Equinox EV LT,"$50,295",0 km,Automatic,Calgary,2024,Chevrolet,Equinox EV,50295.0,0.0,2024.0
2023 Volkswagen ID.4 Pro,"$55,811",90 km,Automatic,Abbotsford,2023,Volkswagen,ID.4 Pro,55811.0,90.0,2023.0
2023 Volkswagen ID.4 Pro,"$50,525","2,988 km",Automatic,Abbotsford,2023,Volkswagen,ID.4 Pro,50525.0,2988.0,2023.0
2024 Hyundai IONIQ 6 Preferred AWD Long Range w/Ultimate Pkg,"$57,049",70 km,Automatic,Mississauga,2024,Hyundai,IONIQ 6,57049.0,70.0,2024.0
2025 GMC HUMMER EV SUV 2X,"$142,626",1 km,Automatic,Brampton,2025,GMC,HUMMER EV,142626.0,1.0,2025.0
2024 Hyundai IONIQ 5 Preferred,"$54,910",17 km,Automatic,Guelph,2024,Hyundai,IONIQ 5,54910.0,17.0,2024.0
2024 Hyundai IONIQ 6 Preferred,"$55,860",21 km,Automatic,Guelph,2024,Hyundai,IONIQ 6,55860.0,21.0,2024.0
2024 Hyundai IONIQ 5 Preferred,"$54,560",18 km,Automatic,Guelph,2024,Hyundai,IONIQ 5,54560.0,18.0,2024.0
2024 Chevrolet Equinox EV RS,"$56,694",405 km,Automatic,Gatineau,2024,Chevrolet,Equinox EV,56694.0,405.0,2024.0
2024 GMC HUMMER EV SUV 3X Transparent Removeable Roof Panels...,"$129,900","12,152 km",Automatic,London,2024,GMC,HUMMER EV,129900.0,12152.0,2024.0
2025 Hyundai IONIQ 6 Preferred,"$65,197",35 km,Automatic,Mississauga,2025,Hyundai,IONIQ 6,65197.0,35.0,2025.0
2024 GMC HUMMER EV SUV 2X HEATED & VENTILATED FRONT SEATS | I...,"$125,517",10 km,Automatic,Lethbridge,2024,GMC,HUMMER EV,125517.0,10.0,2024.0
2024 Volkswagen ID.4 PRO | AWD,"$59,095",9 km,Automatic,Chilliwack,2024,Volkswagen,ID.4 PRO,59095.0,9.0,2024.0
2024 Volkswagen ID.4 PRO | AWD | GLASS ROOF | HEAT PUMP,"$61,595",14 km,Automatic,Chilliwack,2024,Volkswagen,ID.4 PRO,61595.0,14.0,2024.0
2024 Hyundai IONIQ 5 Ultimate AWD LR,"$65,778",17 km,Automatic,Calgary,2024,Hyundai,IONIQ 5,65778.0,17.0,2024.0
2024 Hyundai IONIQ 5 Preferred,"$60,500",17 km,Automatic,Calgary,2024,Hyundai,IONIQ 5,60500.0,17.0,2024.0
2024 Hyundai IONIQ 5 Ultimate AWD LR,"$65,778",24 km,Automatic,Calgary,2024,Hyundai,IONIQ 5,65778.0,24.0,2024.0
2024 Hyundai IONIQ 5 Ultimate AWD LR,"$65,778",17 km,Automatic,Calgary,2024,Hyundai,IONIQ 5,65778.0,17.0,2024.0
2023 Volkswagen ID.4 PRO | AWD | ALLOY WHEEL PKG | GLASS ROOF,"$61,490",164 km,Automatic,Chilliwack,2023,Volkswagen,ID.4 PRO,61490.0,164.0,2023.0
Hyundai IONIQ 5 2023 Preferred RWD **NAVIGATION**AUTONOMIE 354 K,"$38,995","22,813 km",Automatic,Mirabel,Hyundai,IONIQ,5 2023,38995.0,22813.0,
2024 Volkswagen ID.4 PRO | RWD,"$54,095",9 km,Automatic,Chilliwack,2024,Volkswagen,ID.4 PRO,54095.0,9.0,2024.0
2024 Volkswagen ID.4 PRO S | AWD,"$61,595",12 km,Automatic,Chilliwack,2024,Volkswagen,ID.4 PRO,61595.0,12.0,2024.0
2024 Volkswagen ID.4 PRO | RWD,"$54,095",14 km,Automatic,Chilliwack,2024,Volkswagen,ID.4 PRO,54095.0,14.0,2024.0
2024 Volkswagen ID.4 PRO | AWD,"$59,095",16 km,Automatic,Chilliwack,2024,Volkswagen,ID.4 PRO,59095.0,16.0,2024.0
2023 Volkswagen ID.4 Pro AWD | Tow Pkg | Adaptive Cruise,"$46,993","31,157 km",Automatic,Abbotsford,2023,Volkswagen,ID.4 Pro,46993.0,31157.0,2023.0
2024 Ford Mustang Mach-E Premium,"$56,248",24 km,Automatic,Winnipeg,2024,Ford,Mustang Mach-E,56248.0,24.0,2024.0
2024 Chevrolet Blazer EV RWD RS,"$62,211",5 km,Automatic,Calgary,2024,Chevrolet,Blazer EV,62211.0,5.0,2024.0
2024 Chevrolet Blazer EV eAWD RS,"$59,021",4 km,Automatic,Calgary,2024,Chevrolet,Blazer EV,59021.0,4.0,2024.0
2024 Chevrolet Blazer EV eAWD RS,"$59,616",4 km,Automatic,Calgary,2024,Chevrolet,Blazer EV,59616.0,4.0,2024.0
2024 Chevrolet Blazer EV eAWD LT,"$53,916",4 km,Automatic,Calgary,2024,Chevrolet,Blazer EV,53916.0,4.0,2024.0
2024 Hyundai IONIQ 5 Preferred,Please Contact,11 km,Automatic,Cambridge,2024,Hyundai,IONIQ 5,,11.0,2024.0
2025 BMW i5 xDrive40,"$99,977",90 km,Automatic,Laval,2025,BMW,i5 xDrive40,99977.0,90.0,2025.0
2024 Hyundai IONIQ 5 Preferred,Please Contact,11 km,Automatic,Cambridge,2024,Hyundai,IONIQ 5,,11.0,2024.0
2025 BMW i4 M50 xDrive,"$92,077",90 km,Automatic,Laval,2025,BMW,i4 M50,92077.0,90.0,2025.0
2025 BMW i5 xDrive40,"$99,977",90 km,Automatic,Laval,2025,BMW,i5 xDrive40,99977.0,90.0,2025.0
2025 Hyundai Kona Electric Ultimate w/Two-Tone Interior,"$52,501",11 km,Automatic,Cambridge,2025,Hyundai,Kona Electric,52501.0,11.0,2025.0
2011 Nissan Leaf SV|NAVI|ALLOYS|PUSHBUTTON START|CLIMATE,"$9,999","15,799 km",Automatic,Welland,2011,Nissan,Leaf SV|NAVI|ALLOYS|PUSHBUTTON,9999.0,15799.0,2011.0
2023 Cadillac LYRIQ RWD Luxury | AKG Audio | Glass Roof,"$59,185","20,000 km",Automatic,Windsor,2023,Cadillac,LYRIQ RWD,59185.0,20000.0,2023.0
"2022 MINI Cooper SE, HUD, Harman/ Kardon, No Accident","$30,999","12,800 km",Automatic,Edmonton,2022,MINI,"Cooper SE,",30999.0,12800.0,2022.0
2024 GMC HUMMER EV Pickup 3X,"$160,146",50 km,,Calgary,2024,GMC,HUMMER EV,160146.0,50.0,2024.0
2024 Kia EV6 Land AWD | Nav | Safety Tech | 12.3 Screen,"$59,997","8,230 km",Automatic,Guelph,2024,Kia,EV6 Land,59997.0,8230.0,2024.0
2024 Hyundai IONIQ 5 Preferred | AWD | SUNROOF | ADAPTIVE,Please Contact,17 km,Automatic,Sherwood Park,2024,Hyundai,IONIQ 5,,17.0,2024.0
2025 BMW i4 xDrive40,"$84,827",90 km,Automatic,Laval,2025,BMW,i4 xDrive40,84827.0,90.0,2025.0
2024 GMC HUMMER EV Pickup 3X,"$189,477",7 km,Automatic,Regina,2024,GMC,HUMMER EV,189477.0,7.0,2024.0
2024 Honda Prologue Touring,"$72,390",11 km,Automatic,Brantford,2024,Honda,Prologue Touring,72390.0,11.0,2024.0
2024 Chevrolet Silverado EV RST,Please Contact,726 km,,Middleton,2024,Chevrolet,Silverado EV,,726.0,2024.0
2025 BMW iX xDrive40,"$97,277",90 km,Automatic,Laval,2025,BMW,iX xDrive40,97277.0,90.0,2025.0
2024 BMW i4 xDrive40,"$84,527",90 km,Automatic,Laval,2024,BMW,i4 xDrive40,84527.0,90.0,2024.0
2024 Cadillac LYRIQ Luxury EV AWD | Super Cruise | AKG Speakers,"$91,273","1,668 km",Automatic,Winnipeg,2024,Cadillac,LYRIQ Luxury,91273.0,1668.0,2024.0
2024 Cadillac LYRIQ Tech EV RWD | Heated Seats | Glass Roof,"$67,397",6 km,Automatic,Winnipeg,2024,Cadillac,LYRIQ Tech,67397.0,6.0,2024.0
2023 Audi Q4 e-tron,"$84,485","5,044 km",Automatic,Winnipeg,2023,Audi,Q4 e-tron,84485.0,5044.0,2023.0
HYUNDAI IONIQ 5 PREFERRED LONG RANGE 2024 + GARANTIE + NAVI + CA,"$47,478",299 km,Automatic,Drummondville,HYUNDAI,IONIQ,5 PREFERRED,47478.0,299.0,
HYUNDAI IONIQ 5 PREFERRED LONG RANGE 2024 + GARANTIE + NAVI + CA,"$47,478",299 km,Automatic,Drummondville,HYUNDAI,IONIQ,5 PREFERRED,47478.0,299.0,
2022 Tesla Model 3 Long Range,"$47,986","53,455 km",Automatic,Penticton,2022,Tesla,Model 3,47986.0,53455.0,2022.0
2022 Audi e-tron Technik | Massage Seats | Advanced Driver,"$68,750","3,012 km",Automatic,Winnipeg,2022,Audi,e-tron Technik,68750.0,3012.0,2022.0
2025 Audi Q4 e-tron,"$78,085",90 km,Automatic,Winnipeg,2025,Audi,Q4 e-tron,78085.0,90.0,2025.0
2024 Honda Prologue Touring,"$71,990",11 km,Automatic,Brantford,2024,Honda,Prologue Touring,71990.0,11.0,2024.0
2024 Nissan ARIYA EVOLVE+,"$66,880",32 km,Automatic,Hamilton,2024,Nissan,ARIYA EVOLVE+,66880.0,32.0,2024.0
2024 Hyundai IONIQ 5 Preferred AWD Long Range w/Ultimate Pkg,"$56,467",35 km,Automatic,Mississauga,2024,Hyundai,IONIQ 5,56467.0,35.0,2024.0
2024 Hyundai IONIQ 5 Preferred AWD Long Range w/Ultimate Pkg,"$56,467",8 km,Automatic,Mississauga,2024,Hyundai,IONIQ 5,56467.0,8.0,2024.0
2024 Hyundai IONIQ 5 Preferred AWD Long Range w/Ultimate Pkg,"$56,467",12 km,Automatic,Mississauga,2024,Hyundai,IONIQ 5,56467.0,12.0,2024.0
2024 Hyundai IONIQ 5 Preferred AWD Long Range w/Ultimate Pkg,"$56,467",10 km,Automatic,Mississauga,2024,Hyundai,IONIQ 5,56467.0,10.0,2024.0
2024 Cadillac LYRIQ Tech - Certified - Sunroof,"$58,094","43,928 km",Automatic,Moncton,2024,Cadillac,LYRIQ Tech,58094.0,43928.0,2024.0
2024 Cadillac LYRIQ Tech - Sunroof - Heated Seats,"$60,094","7,000 km",Automatic,Moncton,2024,Cadillac,LYRIQ Tech,60094.0,7000.0,2024.0
